Original name of the product,Product category,amount,unit price,currency,price including taxes,tax rate (%),country,date,source,tender ref,note,description_EN,unit_price_eur,spent
"Бинт 5*10 н\ст, Бинт 7*14 н\ст,  Катетер Нелатон жіночий №10, Лейкопластир 2,5*х500 бавовн. тканинна основа,  Марля 5м, Рукавички огл. латексні н/с р. М, Рукавиці хірург. стерильні р 6,5, Рукавиці хірург.  стерильні р 8, Рукавички хірург.латексні стер.р. 7,5, Шприц 20,0, Набір акушерський стер. КА-20, Комплект для кесарського розтину стер. №7, Гель для УЗД, Делатест 110,0, Комплект протиепідемічний №1, Комплект одягу для відвідувачів №1",MEDICAL GLOVES,2300.0,1.31,UAH,,,Ukraine,2020-03-19,https://prozorro.gov.ua/tender/UA-2020-03-19-003402-b,UA2840,,,0.04061,93.403
"Бахіли одноразові, рукавички нітрилові неопудрені, шапочка медична нестерильна, фартук поліетиленовий",MEDICAL GLOVES,1600.0,1.4579,UAH,,,Ukraine,2020-03-19,https://prozorro.gov.ua/tender/UA-2020-03-19-000468-b,UA2841,,,0.045194899999999996,72.31183999999999
Рукавички,MEDICAL GLOVES,200.0,9.5,UAH,,,Ukraine,2020-03-19,https://prozorro.gov.ua/tender/UA-2020-03-19-002064-a,UA2842,,,0.2945,58.9
Рукавички оглядові нітрилові,MEDICAL GLOVES,700.0,2.657142857142857,UAH,,,Ukraine,2020-03-19,https://prozorro.gov.ua/tender/UA-2020-03-19-001023-c,UA2843,,,0.08237142857142857,57.66
Рукавички нестерильні,MEDICAL GLOVES,1000.0,1.21,UAH,,,Ukraine,2020-03-19,https://prozorro.gov.ua/tender/UA-2020-03-19-001551-b,UA2844,,,0.03751,37.510000000000005
Рукавички медичні латексні,MEDICAL GLOVES,500.0,1.5836,UAH,,,Ukraine,2020-03-19,https://prozorro.gov.ua/tender/UA-2020-03-19-000207-a,UA2845,,,0.0490916,24.5458
"Рукавички Dermagrip нітрилові оглядові ультра довгі, рукавички нітрилові нестерильні неприпудрені S, шапочка нестерильна.",MEDICAL GLOVES,100.0,7.2,UAH,,,Ukraine,2020-03-19,https://prozorro.gov.ua/tender/UA-2020-03-19-001256-a,UA2846,,,0.2232,22.32
"Вироби медичного призначення, код за ДК 021:2015-33190000-8 (код НКМВ 024:2019: 47172 - Непудровані, оглядові/процедурні рукавички з латексу гевеї, нестерильні)",MEDICAL GLOVES,25.0,10.62,UAH,,,Ukraine,2020-03-19,https://prozorro.gov.ua/tender/UA-2020-03-19-002295-b,UA2847,,,0.32921999999999996,8.2305
Рукавички нітрил (код НК 024:2019-47172),MEDICAL GLOVES,250000.0,2.1,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-004150-b,UA2848,,,0.0651,16275.000000000002
"33140000-3 - Медичні матеріали (НК 024: 2019 припудрені, оглядові \процедурні рукавички з латексу гевеї, нестерильні ( Рукавички оглядові латексні нестерильні припудрені)",MEDICAL GLOVES,20100.0,2.5,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-001618-b,UA2849,,,0.0775,1557.75
Рукавички нітрилові,MEDICAL GLOVES,10000.0,4.601,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-002047-a,UA2850,,,0.142631,1426.3100000000002
"18420000-9 - Аксесуари для одягу (НК 024-2019 47173- Припудрені, оглядові / процедурні рукавички з латексу гевеї, нестерильні; 47149- Припудрені, оглядові / процедурні рукавички з латексу гевеї, стерильні)",MEDICAL GLOVES,9500.0,3.9957894736842094,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-000456-c,UA2851,,,0.12386947368421049,1176.7599999999995
"Медичні матеріали: шприци, крапельниці, перев*язувальні матеріали, рукавички",MEDICAL GLOVES,11500.0,2.5038,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-002876-a,UA2852,,,0.0776178,892.6047
"Медичні матеріали (НК 024:2019: 56286 Рукавички оглядові/процедурні нітрилові, необпудровані, нестерильні; 56286 Рукавички оглядові/процедурні нітрилові, необпудровані, нестерильні; 56286 Рукавички оглядові/процедурні нітрилові, необпудровані, нестерильні)",MEDICAL GLOVES,7211.0,2.85,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-003667-b,UA2853,,,0.08835,637.09185
Рукавички захисні нестерильні,MEDICAL GLOVES,5000.0,4.0,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-000842-b,UA2854,,,0.124,620.0
Рукавички латексні,MEDICAL GLOVES,8352.0,2.1998922413793105,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-001136-b,UA2855,,,0.06819665948275863,569.5785000000001
Рукавички оглядові (024:2019- 56286),MEDICAL GLOVES,2000.0,4.99,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-000326-a,UA2856,,,0.15469,309.38
Аксесуари для одягу (одноразові рукавички медичні),MEDICAL GLOVES,3000.0,3.21,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-000775-c,UA2857,,,0.09951,298.53000000000003
"Медичні матеріали (Рукавиці, вата)",MEDICAL GLOVES,3000.0,1.8832,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-003767-b,UA2858,,,0.0583792,175.1376
"код ДК021:2015:33140000-3 Медичні матеріали (34020 Експертиза / лікування перчатки, латекс (Рукавички оглядові латексні))",MEDICAL GLOVES,2500.0,1.605,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-004379-b,UA2859,,,0.049755,124.3875
Рукавички нітрилові KleenHand,MEDICAL GLOVES,1000.0,3.6,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-000726-a,UA2860,,,0.1116,111.60000000000001
"Перчатки н/стер латекс. с пудрой р.s "" medica Caestus n / Aliquam sr. cum r.s pulveris 'medica, перчатки н/стер. ""игар"" латекс. смотр. Припуд Caestus n / sr. ""IGAR"" Aliquam. recensionem. Pripud, шприц однораз. 2 мл ""эконом"" clysterem eluere, шприц однораз. 5 мл ""эконом"" clysterem eluere, вата н/стер. (зиг-заг) 100 г. lana alba",MEDICAL GLOVES,2000.0,1.45,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-003141-b,UA2861,,,0.04495,89.89999999999999
"Шприц 3-компонентний одноразового використання катетер 100 мл, з Луер адаптер, Бинт марлевий медичний нестерильний 7м х 14 см, тип 17, Рукавички оглядові нестерильні «medicare» М пара, латексні, припудр. № 1, Бинт медичний еластичний стрічковий середньої розт 8 см х 2,5 м, Марля «Перлина» н/с 500 см х 90 см, Шприц ін’єкційний одноразового застосування Економ 10 мл, з голкою №1, Шприц ін’єкційний одноразового застосування Економ 2 мл, з голкою №1, Шприц ін’єкційний одноразового застосування Економ 20 мл, з голкою №1, Шприц ін’єкційний одноразового застосування Економ 5 мл, з голкою №1, Бинт гіпсовий «Білосніжка» 15 см х 2,7 м № 1, Набор гінекологічний оглядовий одноразового застос № 1 уп. картон., повний, з 2-ма скл., Рукавички медичні латексні оглядові нестерильні пр розмір S (6-7) пар № 1, Присипка дитяча пор. банка 50 г, Пластир медичний riverplast тм igar тип класичний 3 см х 500 см, Вата медична гігроскопічна гігієнічна н/ст. 100 г, тип «зигзаг», Бинт марлевий медичний нестерильний 5м х 10 см, тип 17, Ватні палички косметичні тм «білосніжка» пакет полімер. № 200, Одноразова система для вливання інфузійних розчинів Luer slip",MEDICAL GLOVES,1100.0,2.4363636363636365,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-000657-b,UA2862,,,0.07552727272727273,83.08000000000001
"код ДК021:2015:33140000-3 Медичні матеріали (40546 Експертиза / обробка рукавичок, без латексу (Перчатки нестерильні оглядові нітрилові))",MEDICAL GLOVES,1000.0,2.4325,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-001619-c,UA2863,,,0.0754075,75.4075
"Аксесуари для одягу; Одноразові рукавички; (Рукавички оглядові) (НК 024:2019 - 47172 Непудровані, оглядові / процедурні рукавички з латексу гевеї, нестерильні; 56286 Рукавички оглядові / процедурні нітрилові, необпудровані, нестерильні)",MEDICAL GLOVES,1000.0,2.3,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-002034-b,UA2864,,,0.07129999999999999,71.29999999999998
"Рукавички нітрил.неприп.см.н/стер. р.L Dr.WHITE Professional blaсk 10 шт/уп.;
Рукавички нітрил.неприп.см.н/стер. р.L Dr.WHITE Professional violet 10 шт/уп.",MEDICAL GLOVES,410.0,4.173,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-001942-b,UA2865,,,0.129363,53.038830000000004
"Код ДК 021:2015: 33140000-3 Медичні матеріали (Система ПР, рукавички оглядові латексні нестерильні, припудрені М Medicare, рукавички оглядові латексні нестерильні, припудрені S Medicare, перчатки н/ст оглядові нітрилові S, вата н/ст, рулон зі складкою, пластир, гель для УЗІ)",MEDICAL GLOVES,1000.0,1.41,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-004007-b,UA2866,,,0.04371,43.71
"Лікарські засоби різні згідно коду НК 024:2019  47237 - Серветка для очищення шкіри; 48125 - Рулон марлевий, нестерильний; 47173 - Припудрені, оглядові / процедурні рукавички з латексу гевеї, нестерильні.",MEDICAL GLOVES,500.0,2.2,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-001103-b,UA2867,,,0.06820000000000001,34.10000000000001
Рукавички,MEDICAL GLOVES,200.0,3.2,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-002427-a,UA2868,,,0.09920000000000001,19.840000000000003
"Маски захисні марлеві, рукавички нітрил нестерильні",MEDICAL GLOVES,100.0,4.8,UAH,,,Ukraine,2020-03-18,https://prozorro.gov.ua/tender/UA-2020-03-18-001700-b,UA2869,,,0.1488,14.879999999999999
